Starting benchmark...
Initializing database schema...
Populating classes...
Populating posts... with 1000
Migration 253 took 0.01s!
Migration 254 took 0.00s!
Migration 255 took 0.00s!
Migration 256 took 0.00s!
Migration 257 took 0.01s!
Migration 258 took 0.00s!
Migration 259 took 0.00s!
Migration 260 took 0.00s!
Migration 261 took 0.00s!
Migration 262 took 0.00s!
Migration 263 took 0.00s!
Migration 264 took 0.01s!
Migration 265 took 0.01s!
Migration 266 took 0.01s!
Migration 267 took 0.01s!
Migration 268 took 0.01s!
Migration 269 took 0.01s!
Migration 270 took 0.00s!
Migration 271 took 0.01s!
Migration 272 took 0.01s!
Migration 273 took 0.01s!
Migration 274 took 0.01s!
Migration 275 took 0.01s!
Migration 276 took 0.01s!
Migration 277 took 0.00s!
Migration 278 took 0.00s!
Migration 279 took 0.00s!
Migration 280 took 0.00s!
Migration 281 took 0.00s!
Migration 282 took 0.01s!
Migration 283 took 0.00s!
Migration 284 took 0.01s!
Migration 285 took 0.00s!
Migration 286 took 0.01s!
Migration 287 took 0.01s!
Migration 288 took 0.01s!
Migration 289 took 0.01s!
Migration 290 took 0.01s!
Migration 291 took 0.01s!
Migration 292 took 0.00s!
Migration 293 took 0.01s!
Migration 294 took 0.01s!
Migration 295 took 0.00s!
Migration 296 took 0.01s!
Migration 297 took 0.01s!
Migration 298 took 0.01s!
Migration 299 took 0.01s!
Migration 300 took 0.01s!
Migration 301 took 0.01s!
Migration 302 took 0.01s!
Migration 303 took 0.01s!
Migration 304 took 0.01s!
Migration 305 took 0.01s!
Migration 306 took 0.01s!
Migration 307 took 0.01s!
Migration 308 took 0.01s!
Migration 309 took 0.01s!
Migration 310 took 0.01s!
Migration 311 took 0.01s!
Migration 312 took 0.01s!
Migration 313 took 0.01s!
Migration 314 took 0.01s!
Migration 315 took 0.01s!
Migration 316 took 0.01s!
Migration 317 took 0.01s!
Migration 318 took 0.01s!
Migration 319 took 0.01s!
Migration 320 took 0.01s!
Migration 321 took 0.01s!
Migration 322 took 0.01s!
Migration 323 took 0.01s!
Migration 324 took 0.01s!
Migration 325 took 0.01s!
Migration 326 took 0.01s!
Migration 327 took 0.01s!
Migration 328 took 0.01s!
Migration 329 took 0.01s!
Migration 330 took 0.01s!
Migration 331 took 0.01s!
Migration 332 took 0.01s!
Migration 333 took 0.01s!
Migration 334 took 0.01s!
Migration 335 took 0.01s!
Migration 336 took 0.01s!
Migration 337 took 0.01s!
Migration 338 took 0.01s!
Migration 339 took 0.01s!
Migration 340 took 0.01s!
Migration 341 took 0.01s!
Migration 342 took 0.01s!
Migration 343 took 0.01s!
Migration 344 took 0.01s!
Migration 345 took 0.01s!
Migration 346 took 0.01s!
Migration 347 took 0.01s!
Migration 348 took 0.01s!
Migration 349 took 0.01s!
Migration 350 took 0.01s!
Migration 351 took 0.01s!
Migration 352 took 0.01s!
Migration 353 took 0.01s!
Migration 354 took 0.01s!
Migration 355 took 0.01s!
Migration 356 took 0.01s!
Migration 357 took 0.01s!
Migration 358 took 0.01s!
Migration 359 took 0.01s!
Migration 360 took 0.01s!
Migration 361 took 0.01s!
Migration 362 took 0.01s!
Migration 363 took 0.01s!
Migration 364 took 0.01s!
Migration 365 took 0.01s!
Migration 366 took 0.01s!
Migration 367 took 0.01s!
Migration 368 took 0.01s!
Migration 369 took 0.01s!
Migration 370 took 0.01s!
Migration 371 took 0.01s!
Migration 372 took 0.01s!
Migration 373 took 0.01s!
Migration 374 took 0.01s!
Migration 375 took 0.01s!
Migration 376 took 0.01s!
Migration 377 took 0.01s!
Migration 378 took 0.01s!
Migration 379 took 0.01s!
Migration 380 took 0.01s!
Migration 381 took 0.01s!
Migration 382 took 0.01s!
Migration 383 took 0.01s!
Migration 384 took 0.01s!
Migration 385 took 0.01s!
Migration 386 took 0.01s!
Migration 387 took 0.01s!
Migration 388 took 0.01s!
Migration 389 took 0.01s!
Migration 390 took 0.01s!
Migration 391 took 0.01s!
Migration 392 took 0.01s!
Migration 393 took 0.01s!
Migration 394 took 0.01s!
Migration 395 took 0.01s!
Migration 396 took 0.01s!
Migration 397 took 0.01s!
Migration 398 took 0.01s!
Migration 399 took 0.01s!
Migration 400 took 0.01s!
Migration 401 took 0.01s!
Migration 402 took 0.01s!
Migration 403 took 0.01s!
Migration 404 took 0.01s!
Migration 405 took 0.01s!
Migration 406 took 0.01s!
Migration 407 took 0.01s!
Migration 408 took 0.01s!
Migration 409 took 0.01s!
Migration 410 took 0.01s!
Migration 411 took 0.01s!
Migration 412 took 0.01s!
Migration 413 took 0.01s!
Migration 414 took 0.01s!
Migration 415 took 0.01s!
Migration 416 took 0.01s!
Migration 417 took 0.01s!
Migration 418 took 0.01s!
Migration 419 took 0.01s!
Migration 420 took 0.01s!
Migration 421 took 0.01s!
Migration 422 took 0.01s!
Migration 423 took 0.01s!
Migration 424 took 0.01s!
Migration 425 took 0.01s!
Migration 426 took 0.01s!
Migration 427 took 0.01s!
Migration 428 took 0.01s!
Migration 429 took 0.01s!
Migration 430 took 0.01s!
Migration 431 took 0.01s!
Migration 432 took 0.01s!
Migration 433 took 0.01s!
Migration 434 took 0.01s!
Migration 435 took 0.01s!
Migration 436 took 0.01s!
Migration 437 took 0.01s!
Migration 438 took 0.01s!
Migration 439 took 0.01s!
Migration 440 took 0.01s!
Migration 441 took 0.01s!
Migration 442 took 0.01s!
Migration 443 took 0.01s!
Migration 444 took 0.01s!
Migration 445 took 0.01s!
Migration 446 took 0.01s!
Migration 447 took 0.01s!
Migration 448 took 0.01s!
Migration 449 took 0.01s!
Migration 450 took 0.01s!
Migration 451 took 0.01s!
Migration 452 took 0.01s!
Migration 453 took 0.01s!
Migration 454 took 0.01s!
Migration 455 took 0.01s!
Migration 456 took 0.01s!
Migration 457 took 0.01s!
Migration 458 took 0.01s!
Migration 459 took 0.01s!
Migration 460 took 0.01s!
Migration 461 took 0.01s!
Migration 462 took 0.01s!
Migration 463 took 0.01s!
Migration 464 took 0.01s!
Migration 465 took 0.01s!
Migration 466 took 0.01s!
Migration 467 took 0.01s!
Migration 468 took 0.01s!
Migration 469 took 0.01s!
Migration 470 took 0.01s!
Migration 471 took 0.01s!
Migration 472 took 0.01s!
Migration 473 took 0.01s!
Migration 474 took 0.01s!
Migration 475 took 0.01s!
Migration 476 took 0.01s!
Migration 477 took 0.01s!
Migration 478 took 0.01s!
Migration 479 took 0.01s!
Migration 480 took 0.01s!
Migration 481 took 0.01s!
