Starting benchmark...
Initializing database schema...
Populating classes...
Populating posts... with 10000
Migration 246 took 0.03s!
Migration 247 took 0.03s!
Migration 248 took 0.03s!
Migration 249 took 0.03s!
Migration 250 took 0.03s!
Migration 251 took 0.03s!
Migration 252 took 0.03s!
Migration 253 took 0.03s!
Migration 254 took 0.03s!
Migration 255 took 0.03s!
Migration 256 took 0.03s!
Migration 257 took 0.03s!
Migration 258 took 0.03s!
Migration 259 took 0.03s!
Migration 260 took 0.03s!
Migration 261 took 0.03s!
Migration 262 took 0.03s!
Migration 263 took 0.03s!
Migration 264 took 0.03s!
Migration 265 took 0.03s!
Migration 266 took 0.03s!
Migration 267 took 0.03s!
Migration 268 took 0.03s!
Migration 269 took 0.03s!
Migration 270 took 0.03s!
Migration 271 took 0.03s!
Migration 272 took 0.03s!
Migration 273 took 0.03s!
Migration 274 took 0.03s!
Migration 275 took 0.03s!
Migration 276 took 0.03s!
Migration 277 took 0.03s!
Migration 278 took 0.03s!
Migration 279 took 0.03s!
Migration 280 took 0.03s!
Migration 281 took 0.03s!
Migration 282 took 0.03s!
Migration 283 took 0.03s!
Migration 284 took 0.03s!
Migration 285 took 0.03s!
Migration 286 took 0.03s!
Migration 287 took 0.04s!
Migration 288 took 0.03s!
Migration 289 took 0.03s!
Migration 290 took 0.03s!
Migration 291 took 0.03s!
Migration 292 took 0.03s!
Migration 293 took 0.03s!
Migration 294 took 0.03s!
Migration 295 took 0.03s!
Migration 296 took 0.03s!
Migration 297 took 0.03s!
Migration 298 took 0.03s!
Migration 299 took 0.03s!
Migration 300 took 0.03s!
Migration 301 took 0.03s!
Migration 302 took 0.03s!
Migration 303 took 0.03s!
Migration 304 took 0.03s!
Migration 305 took 0.03s!
Migration 306 took 0.03s!
Migration 307 took 0.03s!
Migration 308 took 0.03s!
Migration 309 took 0.03s!
Migration 310 took 0.03s!
Migration 311 took 0.03s!
Migration 312 took 0.03s!
Migration 313 took 0.03s!
Migration 314 took 0.04s!
Migration 315 took 0.03s!
Migration 316 took 0.03s!
Migration 317 took 0.03s!
Migration 318 took 0.03s!
Migration 319 took 0.03s!
Migration 320 took 0.03s!
Migration 321 took 0.03s!
Migration 322 took 0.03s!
Migration 323 took 0.03s!
Migration 324 took 0.04s!
Migration 325 took 0.03s!
Migration 326 took 0.03s!
Migration 327 took 0.03s!
Migration 328 took 0.04s!
Migration 329 took 0.03s!
Migration 330 took 0.04s!
Migration 331 took 0.03s!
Migration 332 took 0.03s!
Migration 333 took 0.04s!
Migration 334 took 0.04s!
Migration 335 took 0.03s!
Migration 336 took 0.03s!
Migration 337 took 0.03s!
Migration 338 took 0.03s!
Migration 339 took 0.03s!
Migration 340 took 0.03s!
Migration 341 took 0.03s!
Migration 342 took 0.04s!
Migration 343 took 0.03s!
Migration 344 took 0.04s!
Migration 345 took 0.03s!
Migration 346 took 0.04s!
Migration 347 took 0.04s!
Migration 348 took 0.03s!
Migration 349 took 0.04s!
Migration 350 took 0.03s!
Migration 351 took 0.03s!
Migration 352 took 0.03s!
Migration 353 took 0.04s!
Migration 354 took 0.03s!
Migration 355 took 0.03s!
Migration 356 took 0.03s!
Migration 357 took 0.04s!
Migration 358 took 0.03s!
Migration 359 took 0.04s!
Migration 360 took 0.04s!
Migration 361 took 0.03s!
Migration 362 took 0.04s!
Migration 363 took 0.04s!
Migration 364 took 0.03s!
Migration 365 took 0.04s!
Migration 366 took 0.03s!
Migration 367 took 0.04s!
Migration 368 took 0.04s!
Migration 369 took 0.04s!
Migration 370 took 0.03s!
Migration 371 took 0.03s!
Migration 372 took 0.04s!
Migration 373 took 0.04s!
Migration 374 took 0.04s!
Migration 375 took 0.04s!
Migration 376 took 0.03s!
Migration 377 took 0.04s!
Migration 378 took 0.03s!
Migration 379 took 0.04s!
Migration 380 took 0.04s!
Migration 381 took 0.04s!
Migration 382 took 0.04s!
Migration 383 took 0.04s!
Migration 384 took 0.03s!
Migration 385 took 0.04s!
Migration 386 took 0.04s!
Migration 387 took 0.04s!
Migration 388 took 0.04s!
Migration 389 took 0.04s!
Migration 390 took 0.04s!
Migration 391 took 0.04s!
Migration 392 took 0.04s!
Migration 393 took 0.04s!
Migration 394 took 0.04s!
Migration 395 took 0.04s!
Migration 396 took 0.04s!
Migration 397 took 0.04s!
Migration 398 took 0.04s!
Migration 399 took 0.04s!
Migration 400 took 0.04s!
Migration 401 took 0.04s!
Migration 402 took 0.04s!
Migration 403 took 0.04s!
Migration 404 took 0.04s!
Migration 405 took 0.04s!
Migration 406 took 0.04s!
Migration 407 took 0.04s!
Migration 408 took 0.05s!
Migration 409 took 0.04s!
Migration 410 took 0.04s!
Migration 411 took 0.04s!
Migration 412 took 0.04s!
Migration 413 took 0.04s!
Migration 414 took 0.03s!
Migration 415 took 0.04s!
Migration 416 took 0.04s!
Migration 417 took 0.04s!
Migration 418 took 0.04s!
Migration 419 took 0.04s!
Migration 420 took 0.04s!
Migration 421 took 0.04s!
Migration 422 took 0.04s!
Migration 423 took 0.04s!
Migration 424 took 0.04s!
Migration 425 took 0.04s!
Migration 426 took 0.04s!
Migration 427 took 0.04s!
Migration 428 took 0.04s!
Migration 429 took 0.04s!
Migration 430 took 0.04s!
Migration 431 took 0.04s!
Migration 432 took 0.04s!
Migration 433 took 0.04s!
Migration 434 took 0.04s!
Migration 435 took 0.04s!
Migration 436 took 0.04s!
Migration 437 took 0.04s!
Migration 438 took 0.04s!
Migration 439 took 0.04s!
Migration 440 took 0.04s!
Migration 441 took 0.04s!
Migration 442 took 0.04s!
Migration 443 took 0.04s!
Migration 444 took 0.04s!
Migration 445 took 0.04s!
Migration 446 took 0.04s!
Migration 447 took 0.04s!
Migration 448 took 0.04s!
Migration 449 took 0.04s!
Migration 450 took 0.04s!
Migration 451 took 0.04s!
Migration 452 took 0.04s!
Migration 453 took 0.04s!
Migration 454 took 0.04s!
Migration 455 took 0.04s!
Migration 456 took 0.04s!
Migration 457 took 0.04s!
Migration 458 took 0.04s!
Migration 459 took 0.04s!
Migration 460 took 0.04s!
Migration 461 took 0.04s!
Migration 462 took 0.04s!
Migration 463 took 0.04s!
Migration 464 took 0.04s!
Migration 465 took 0.04s!
Migration 466 took 0.04s!
Migration 467 took 0.04s!
Migration 468 took 0.04s!
Migration 469 took 0.04s!
Migration 470 took 0.04s!
Migration 471 took 0.04s!
Migration 472 took 0.04s!
Migration 473 took 0.04s!
Migration 474 took 0.04s!
Migration 475 took 0.04s!
Migration 476 took 0.04s!
Migration 477 took 0.04s!
Migration 478 took 0.04s!
Migration 479 took 0.04s!
Migration 480 took 0.04s!
Migration 481 took 0.04s!
Migration 482 took 0.04s!
Migration 483 took 0.04s!
Migration 484 took 0.04s!
Migration 485 took 0.04s!
Migration 486 took 0.04s!
Migration 487 took 0.04s!
Migration 488 took 0.04s!
Migration 489 took 0.04s!
Migration 490 took 0.04s!
Migration 491 took 0.04s!
Migration 492 took 0.04s!
Migration 493 took 0.04s!
Migration 494 took 0.04s!
Migration 495 took 0.04s!
Migration 496 took 0.04s!
Migration 497 took 0.04s!
Migration 498 took 0.04s!
Migration 499 took 0.04s!
Migration 500 took 0.04s!
Migration 501 took 0.04s!
Migration 502 took 0.04s!
Migration 503 took 0.04s!
Migration 504 took 0.04s!
Migration 505 took 0.04s!
Migration 506 took 0.04s!
Migration 507 took 0.04s!
Migration 508 took 0.04s!
Migration 509 took 0.04s!
Migration 510 took 0.04s!
Migration 511 took 0.04s!
Migration 512 took 0.04s!
Migration 513 took 0.04s!
Migration 514 took 0.04s!
Migration 515 took 0.04s!
Migration 516 took 0.04s!
Migration 517 took 0.04s!
Migration 518 took 0.04s!
Migration 519 took 0.04s!
Migration 520 took 0.04s!
Migration 521 took 0.04s!
Migration 522 took 0.04s!
Migration 523 took 0.04s!
Migration 524 took 0.04s!
Migration 525 took 0.04s!
Migration 526 took 0.04s!
Migration 527 took 0.04s!
Migration 528 took 0.04s!
Migration 529 took 0.04s!
Migration 530 took 0.04s!
Migration 531 took 0.04s!
Migration 532 took 0.04s!
Migration 533 took 0.04s!
Migration 534 took 0.04s!
Migration 535 took 0.04s!
Migration 536 took 0.04s!
Migration 537 took 0.04s!
Migration 538 took 0.04s!
Migration 539 took 0.04s!
Migration 540 took 0.04s!
Migration 541 took 0.04s!
Migration 542 took 0.04s!
Migration 543 took 0.04s!
Migration 544 took 0.04s!
Migration 545 took 0.04s!
Migration 546 took 0.04s!
Migration 547 took 0.04s!
Migration 548 took 0.04s!
Migration 549 took 0.04s!
Migration 550 took 0.04s!
Migration 551 took 0.04s!
Migration 552 took 0.04s!
Migration 553 took 0.04s!
Migration 554 took 0.04s!
Migration 555 took 0.04s!
Migration 556 took 0.04s!
Migration 557 took 0.04s!
Migration 558 took 0.04s!
Migration 559 took 0.04s!
Migration 560 took 0.04s!
Migration 561 took 0.04s!
Migration 562 took 0.04s!
Migration 563 took 0.04s!
Migration 564 took 0.04s!
Migration 565 took 0.04s!
Migration 566 took 0.04s!
Migration 567 took 0.04s!
Migration 568 took 0.04s!
Migration 569 took 0.04s!
Migration 570 took 0.04s!
Migration 571 took 0.04s!
Migration 572 took 0.04s!
Migration 573 took 0.04s!
Migration 574 took 0.04s!
Migration 575 took 0.04s!
Migration 576 took 0.04s!
Migration 577 took 0.04s!
Migration 578 took 0.04s!
Migration 579 took 0.04s!
Migration 580 took 0.04s!
Migration 581 took 0.04s!
Migration 582 took 0.04s!
Migration 583 took 0.04s!
Migration 584 took 0.04s!
Migration 585 took 0.04s!
Migration 586 took 0.04s!
Migration 587 took 0.04s!
Migration 588 took 0.04s!
Migration 589 took 0.04s!
Migration 590 took 0.04s!
Migration 591 took 0.04s!
Migration 592 took 0.04s!
Migration 593 took 0.04s!
Migration 594 took 0.04s!
Migration 595 took 0.04s!
Migration 596 took 0.04s!
Migration 597 took 0.04s!
Migration 598 took 0.04s!
Migration 599 took 0.04s!
Migration 600 took 0.04s!
Migration 601 took 0.04s!
Migration 602 took 0.04s!
Migration 603 took 0.04s!
Migration 604 took 0.04s!
Migration 605 took 0.04s!
Migration 606 took 0.04s!
Migration 607 took 0.04s!
Migration 608 took 0.04s!
Migration 609 took 0.04s!
Migration 610 took 0.04s!
Migration 611 took 0.04s!
Migration 612 took 0.04s!
Migration 613 took 0.04s!
Migration 614 took 0.04s!
Migration 615 took 0.04s!
Migration 616 took 0.04s!
Migration 617 took 0.04s!
Migration 618 took 0.04s!
Migration 619 took 0.04s!
Migration 620 took 0.04s!
Migration 621 took 0.04s!
Migration 622 took 0.04s!
Migration 623 took 0.04s!
Migration 624 took 0.04s!
Migration 625 took 0.04s!
Migration 626 took 0.04s!
Migration 627 took 0.04s!
Migration 628 took 0.04s!
Migration 629 took 0.04s!
Migration 630 took 0.04s!
Migration 631 took 0.04s!
Migration 632 took 0.04s!
Migration 633 took 0.04s!
Migration 634 took 0.04s!
Migration 635 took 0.04s!
Migration 636 took 0.04s!
Migration 637 took 0.04s!
Migration 638 took 0.04s!
Migration 639 took 0.04s!
Migration 640 took 0.04s!
Migration 641 took 0.04s!
Migration 642 took 0.04s!
Migration 643 took 0.04s!
Migration 644 took 0.04s!
Migration 645 took 0.04s!
Migration 646 took 0.04s!
Migration 647 took 0.04s!
Migration 648 took 0.04s!
Migration 649 took 0.04s!
Migration 650 took 0.04s!
Migration 651 took 0.05s!
Migration 652 took 0.05s!
Migration 653 took 0.05s!
Migration 654 took 0.05s!
Migration 655 took 0.05s!
Migration 656 took 0.05s!
Migration 657 took 0.04s!
Migration 658 took 0.04s!
Migration 659 took 0.04s!
Migration 660 took 0.04s!
Migration 661 took 0.04s!
Migration 662 took 0.05s!
Migration 663 took 0.04s!
Migration 664 took 0.04s!
Migration 665 took 0.04s!
Migration 666 took 0.04s!
Migration 667 took 0.04s!
Migration 668 took 0.04s!
Migration 669 took 0.04s!
Migration 670 took 0.04s!
Migration 671 took 0.04s!
Migration 672 took 0.04s!
Migration 673 took 0.04s!
Migration 674 took 0.04s!
Migration 675 took 0.04s!
Migration 676 took 0.04s!
Migration 677 took 0.05s!
Migration 678 took 0.04s!
Migration 679 took 0.04s!
Migration 680 took 0.05s!
Migration 681 took 0.04s!
Migration 682 took 0.05s!
Migration 683 took 0.05s!
Migration 684 took 0.05s!
Migration 685 took 0.04s!
Migration 686 took 0.04s!
Migration 687 took 0.05s!
Migration 688 took 0.04s!
Migration 689 took 0.04s!
Migration 690 took 0.04s!
Migration 691 took 0.05s!
Migration 692 took 0.04s!
Migration 693 took 0.05s!
Migration 694 took 0.05s!
Migration 695 took 0.05s!
Migration 696 took 0.04s!
Migration 697 took 0.05s!
Migration 698 took 0.05s!
Migration 699 took 0.04s!
Migration 700 took 0.05s!
Migration 701 took 0.05s!
Migration 702 took 0.05s!
Migration 703 took 0.04s!
Migration 704 took 0.05s!
Migration 705 took 0.04s!
Migration 706 took 0.05s!
Migration 707 took 0.05s!
Migration 708 took 0.05s!
Migration 709 took 0.05s!
Migration 710 took 0.05s!
Migration 711 took 0.05s!
Migration 712 took 0.04s!
Migration 713 took 0.05s!
Migration 714 took 0.05s!
Migration 715 took 0.05s!
Migration 716 took 0.05s!
Migration 717 took 0.05s!
Migration 718 took 0.05s!
Migration 719 took 0.05s!
Migration 720 took 0.05s!
Migration 721 took 0.05s!
Migration 722 took 0.05s!
Migration 723 took 0.05s!
Migration 724 took 0.05s!
Migration 725 took 0.05s!
Migration 726 took 0.05s!
Migration 727 took 0.04s!
Migration 728 took 0.05s!
Migration 729 took 0.05s!
Migration 730 took 0.05s!
Migration 731 took 0.05s!
Migration 732 took 0.05s!
Migration 733 took 0.05s!
Migration 734 took 0.05s!
Migration 735 took 0.05s!
Migration 736 took 0.05s!
Migration 737 took 0.05s!
Migration 738 took 0.05s!
Migration 739 took 0.04s!
Migration 740 took 0.05s!
Migration 741 took 0.05s!
Migration 742 took 0.05s!
Migration 743 took 0.05s!
Migration 744 took 0.05s!
Migration 745 took 0.05s!
Migration 746 took 0.05s!
Migration 747 took 0.04s!
Migration 748 took 0.05s!
Migration 749 took 0.05s!
Migration 750 took 0.05s!
Migration 751 took 0.05s!
Migration 752 took 0.05s!
Migration 753 took 0.05s!
Migration 754 took 0.05s!
Migration 755 took 0.05s!
Migration 756 took 0.05s!
Migration 757 took 0.05s!
Migration 758 took 0.05s!
Migration 759 took 0.05s!
Migration 760 took 0.05s!
Migration 761 took 0.05s!
Migration 762 took 0.05s!
Migration 763 took 0.05s!
Migration 764 took 0.05s!
Migration 765 took 0.05s!
Migration 766 took 0.05s!
Migration 767 took 0.05s!
Migration 768 took 0.05s!
Migration 769 took 0.05s!
Migration 770 took 0.05s!
Migration 771 took 0.05s!
Migration 772 took 0.05s!
Migration 773 took 0.05s!
Migration 774 took 0.05s!
Migration 775 took 0.05s!
Migration 776 took 0.05s!
Migration 777 took 0.05s!
Migration 778 took 0.05s!
Migration 779 took 0.05s!
Migration 780 took 0.05s!
Migration 781 took 0.05s!
Migration 782 took 0.05s!
Migration 783 took 0.05s!
Migration 784 took 0.05s!
Migration 785 took 0.05s!
Migration 786 took 0.05s!
Migration 787 took 0.05s!
Migration 788 took 0.05s!
Migration 789 took 0.05s!
Migration 790 took 0.05s!
Migration 791 took 0.05s!
Migration 792 took 0.05s!
Migration 793 took 0.05s!
Migration 794 took 0.05s!
Migration 795 took 0.05s!
Migration 796 took 0.05s!
Migration 797 took 0.05s!
Migration 798 took 0.05s!
Migration 799 took 0.05s!
Migration 800 took 0.05s!
Migration 801 took 0.05s!
Migration 802 took 0.05s!
Migration 803 took 0.05s!
Migration 804 took 0.05s!
Migration 805 took 0.05s!
Migration 806 took 0.05s!
Migration 807 took 0.05s!
Migration 808 took 0.05s!
Migration 809 took 0.05s!
Migration 810 took 0.05s!
Migration 811 took 0.05s!
Migration 812 took 0.05s!
Migration 813 took 0.05s!
Migration 814 took 0.05s!
Migration 815 took 0.05s!
Migration 816 took 0.05s!
Migration 817 took 0.05s!
Migration 818 took 0.05s!
Migration 819 took 0.05s!
Migration 820 took 0.05s!
Migration 821 took 0.05s!
Migration 822 took 0.05s!
Migration 823 took 0.05s!
Migration 824 took 0.05s!
Migration 825 took 0.05s!
Migration 826 took 0.05s!
Migration 827 took 0.05s!
Migration 828 took 0.05s!
Migration 829 took 0.05s!
Migration 830 took 0.05s!
Migration 831 took 0.05s!
Migration 832 took 0.05s!
Migration 833 took 0.05s!
Migration 834 took 0.05s!
Migration 835 took 0.05s!
Migration 836 took 0.05s!
Migration 837 took 0.05s!
Migration 838 took 0.05s!
Migration 839 took 0.05s!
Migration 840 took 0.05s!
Migration 841 took 0.05s!
Migration 842 took 0.06s!
Migration 843 took 0.06s!
Migration 844 took 0.06s!
Migration 845 took 0.05s!
Migration 846 took 0.05s!
Migration 847 took 0.05s!
Migration 848 took 0.05s!
Migration 849 took 0.05s!
Migration 850 took 0.05s!
Migration 851 took 0.05s!
Migration 852 took 0.05s!
Migration 853 took 0.05s!
Migration 854 took 0.05s!
Migration 855 took 0.05s!
Migration 856 took 0.05s!
Migration 857 took 0.05s!
Migration 858 took 0.05s!
Migration 859 took 0.05s!
Migration 860 took 0.05s!
Migration 861 took 0.05s!
Migration 862 took 0.05s!
Migration 863 took 0.05s!
Migration 864 took 0.05s!
Migration 865 took 0.05s!
Migration 866 took 0.05s!
Migration 867 took 0.05s!
Migration 868 took 0.05s!
Migration 869 took 0.05s!
Migration 870 took 0.05s!
Migration 871 took 0.05s!
Migration 872 took 0.05s!
Migration 873 took 0.05s!
Migration 874 took 0.05s!
Migration 875 took 0.05s!
Migration 876 took 0.05s!
Migration 877 took 0.05s!
Migration 878 took 0.05s!
Migration 879 took 0.05s!
Migration 880 took 0.05s!
Migration 881 took 0.05s!
Migration 882 took 0.05s!
Migration 883 took 0.05s!
Migration 884 took 0.05s!
Migration 885 took 0.05s!
Migration 886 took 0.05s!
Migration 887 took 0.05s!
Migration 888 took 0.05s!
Migration 889 took 0.05s!
Migration 890 took 0.05s!
Migration 891 took 0.05s!
Migration 892 took 0.05s!
Migration 893 took 0.05s!
Migration 894 took 0.05s!
Migration 895 took 0.05s!
Migration 896 took 0.05s!
Migration 897 took 0.05s!
Migration 898 took 0.05s!
Migration 899 took 0.05s!
Migration 900 took 0.05s!
Migration 901 took 0.05s!
Migration 902 took 0.05s!
Migration 903 took 0.05s!
Migration 904 took 0.05s!
Migration 905 took 0.05s!
Migration 906 took 0.05s!
Migration 907 took 0.05s!
Migration 908 took 0.05s!
Migration 909 took 0.05s!
Migration 910 took 0.05s!
Migration 911 took 0.05s!
Migration 912 took 0.05s!
Migration 913 took 0.05s!
Migration 914 took 0.05s!
Migration 915 took 0.05s!
Migration 916 took 0.05s!
Migration 917 took 0.05s!
Migration 918 took 0.05s!
Migration 919 took 0.05s!
Migration 920 took 0.05s!
Migration 921 took 0.05s!
Migration 922 took 0.05s!
Migration 923 took 0.05s!
Migration 924 took 0.05s!
Migration 925 took 0.05s!
Migration 926 took 0.05s!
Migration 927 took 0.05s!
Migration 928 took 0.05s!
Migration 929 took 0.05s!
Migration 930 took 0.06s!
Migration 931 took 0.05s!
Migration 932 took 0.06s!
Migration 933 took 0.05s!
Migration 934 took 0.05s!
Migration 935 took 0.05s!
Migration 936 took 0.05s!
Migration 937 took 0.05s!
Migration 938 took 0.06s!
Migration 939 took 0.06s!
Migration 940 took 0.06s!
Migration 941 took 0.05s!
Migration 942 took 0.05s!
Migration 943 took 0.05s!
Migration 944 took 0.05s!
Migration 945 took 0.05s!
Migration 946 took 0.05s!
Migration 947 took 0.05s!
Migration 948 took 0.05s!
Migration 949 took 0.05s!
Migration 950 took 0.05s!
Migration 951 took 0.05s!
Migration 952 took 0.05s!
Migration 953 took 0.06s!
Migration 954 took 0.05s!
Migration 955 took 0.05s!
Migration 956 took 0.05s!
Migration 957 took 0.06s!
Migration 958 took 0.06s!
Migration 959 took 0.05s!
Migration 960 took 0.05s!
Migration 961 took 0.06s!
Migration 962 took 0.06s!
Migration 963 took 0.06s!
Migration 964 took 0.06s!
Migration 965 took 0.06s!
Migration 966 took 0.06s!
Migration 967 took 0.05s!
Migration 968 took 0.06s!
Migration 969 took 0.06s!
Migration 970 took 0.06s!
Migration 971 took 0.06s!
Migration 972 took 0.10s!
Migration 973 took 0.07s!
Migration 974 took 0.06s!
Migration 975 took 0.06s!
Migration 976 took 0.06s!
Migration 977 took 0.06s!
Migration 978 took 0.06s!
Migration 979 took 0.05s!
Migration 980 took 0.05s!
Migration 981 took 0.05s!
