Starting benchmark...
Initializing database schema...
Populating classes...
Populating posts... with 1000000
Migration 108 took 0.91s!
Migration 109 took 0.95s!
Migration 110 took 0.94s!
Migration 111 took 0.90s!
Migration 112 took 0.97s!
Migration 113 took 0.93s!
Migration 114 took 0.93s!
Migration 115 took 0.91s!
Migration 116 took 0.96s!
Migration 117 took 0.93s!
Migration 118 took 1.22s!
Migration 119 took 1.08s!
Migration 120 took 1.01s!
Migration 121 took 1.08s!
Migration 122 took 0.95s!
Migration 123 took 0.95s!
Migration 124 took 1.02s!
Migration 125 took 0.99s!
Migration 126 took 0.93s!
Migration 127 took 0.93s!
Migration 128 took 0.94s!
Migration 129 took 0.93s!
Migration 130 took 0.95s!
Migration 131 took 0.97s!
Migration 132 took 0.97s!
Migration 133 took 0.95s!
Migration 134 took 0.94s!
Migration 135 took 0.95s!
Migration 136 took 1.02s!
Migration 137 took 1.04s!
Migration 138 took 0.97s!
Migration 139 took 0.97s!
Migration 140 took 0.95s!
Migration 141 took 0.97s!
Migration 142 took 0.96s!
Migration 143 took 0.97s!
Migration 144 took 0.93s!
Migration 145 took 0.94s!
Migration 146 took 1.06s!
Migration 147 took 1.05s!
Migration 148 took 0.93s!
Migration 149 took 0.99s!
Migration 150 took 1.02s!
Migration 151 took 0.98s!
Migration 152 took 0.96s!
Migration 153 took 1.03s!
Migration 154 took 0.99s!
Migration 155 took 1.01s!
Migration 156 took 0.99s!
Migration 157 took 1.05s!
Migration 158 took 1.03s!
Migration 159 took 0.97s!
Migration 160 took 1.02s!
Migration 161 took 0.98s!
Migration 162 took 1.01s!
Migration 163 took 1.02s!
Migration 164 took 1.01s!
Migration 165 took 1.00s!
Migration 166 took 0.96s!
Migration 167 took 1.00s!
Migration 168 took 0.97s!
Migration 169 took 0.98s!
Migration 170 took 1.02s!
Migration 171 took 1.00s!
Migration 172 took 0.96s!
Migration 173 took 0.96s!
Migration 174 took 0.97s!
Migration 175 took 0.96s!
Migration 176 took 0.93s!
Migration 177 took 0.97s!
Migration 178 took 0.97s!
Migration 179 took 0.94s!
Migration 180 took 0.95s!
Migration 181 took 0.99s!
Migration 182 took 0.97s!
Migration 183 took 0.95s!
Migration 184 took 1.00s!
Migration 185 took 0.98s!
Migration 186 took 0.97s!
Migration 187 took 0.94s!
Migration 188 took 0.97s!
Migration 189 took 1.27s!
Migration 190 took 1.18s!
Migration 191 took 0.98s!
Migration 192 took 0.94s!
Migration 193 took 1.00s!
Migration 194 took 1.01s!
Migration 195 took 0.96s!
Migration 196 took 0.98s!
Migration 197 took 0.99s!
Migration 198 took 0.97s!
Migration 199 took 0.96s!
Migration 200 took 0.95s!
Migration 201 took 0.99s!
Migration 202 took 0.96s!
Migration 203 took 1.03s!
Migration 204 took 0.99s!
Migration 205 took 1.01s!
Migration 206 took 0.98s!
Migration 207 took 0.98s!
Migration 208 took 0.99s!
Migration 209 took 1.01s!
Migration 210 took 1.04s!
Migration 211 took 0.97s!
Migration 212 took 0.95s!
Migration 213 took 1.00s!
Migration 214 took 0.98s!
Migration 215 took 1.01s!
Migration 216 took 0.98s!
Migration 217 took 1.00s!
Migration 218 took 1.01s!
Migration 219 took 0.97s!
Migration 220 took 0.97s!
Migration 221 took 0.98s!
Migration 222 took 0.97s!
Migration 223 took 1.00s!
Migration 224 took 1.02s!
Migration 225 took 0.97s!
Migration 226 took 0.97s!
Migration 227 took 1.07s!
Migration 228 took 1.02s!
Migration 229 took 0.96s!
Migration 230 took 0.95s!
Migration 231 took 0.98s!
Migration 232 took 1.00s!
Migration 233 took 1.00s!
Migration 234 took 1.03s!
Migration 235 took 1.03s!
Migration 236 took 1.09s!
Migration 237 took 1.10s!
Migration 238 took 1.04s!
Migration 239 took 1.01s!
Migration 240 took 1.03s!
Migration 241 took 0.99s!
Migration 242 took 1.04s!
Migration 243 took 1.05s!
Migration 244 took 0.98s!
Migration 245 took 0.99s!
Migration 246 took 1.00s!
Migration 247 took 1.04s!
Migration 248 took 1.04s!
Migration 249 took 1.46s!
Migration 250 took 1.11s!
Migration 251 took 0.98s!
Migration 252 took 0.99s!
Migration 253 took 1.04s!
Migration 254 took 1.02s!
Migration 255 took 0.98s!
Migration 256 took 0.99s!
Migration 257 took 1.01s!
Migration 258 took 0.99s!
Migration 259 took 0.98s!
Migration 260 took 1.03s!
Migration 261 took 1.07s!
Migration 262 took 1.01s!
Migration 263 took 1.09s!
Migration 264 took 1.06s!
Migration 265 took 1.04s!
Migration 266 took 1.12s!
Migration 267 took 1.07s!
Migration 268 took 0.99s!
Migration 269 took 1.00s!
Migration 270 took 1.04s!
Migration 271 took 1.09s!
Migration 272 took 1.04s!
Migration 273 took 1.03s!
Migration 274 took 1.14s!
Migration 275 took 1.06s!
Migration 276 took 1.00s!
Migration 277 took 1.01s!
Migration 278 took 1.02s!
Migration 279 took 1.01s!
Migration 280 took 0.99s!
Migration 281 took 0.99s!
Migration 282 took 1.03s!
Migration 283 took 1.02s!
Migration 284 took 1.02s!
Migration 285 took 1.02s!
Migration 286 took 1.04s!
Migration 287 took 1.05s!
Migration 288 took 1.00s!
Migration 289 took 1.02s!
Migration 290 took 1.01s!
Migration 291 took 1.02s!
Migration 292 took 1.00s!
Migration 293 took 1.02s!
Migration 294 took 1.02s!
Migration 295 took 1.01s!
Migration 296 took 0.99s!
Migration 297 took 1.00s!
Migration 298 took 1.05s!
Migration 299 took 1.01s!
Migration 300 took 1.00s!
Migration 301 took 1.01s!
Migration 302 took 1.08s!
Migration 303 took 1.03s!
Migration 304 took 1.04s!
Migration 305 took 1.03s!
Migration 306 took 1.02s!
Migration 307 took 1.03s!
Migration 308 took 1.02s!
Migration 309 took 1.01s!
Migration 310 took 0.99s!
Migration 311 took 1.03s!
Migration 312 took 1.02s!
Migration 313 took 1.02s!
Migration 314 took 1.02s!
Migration 315 took 1.03s!
Migration 316 took 1.04s!
Migration 317 took 1.00s!
Migration 318 took 1.47s!
Migration 319 took 1.07s!
Migration 320 took 1.00s!
Migration 321 took 1.04s!
Migration 322 took 1.03s!
Migration 323 took 1.00s!
Migration 324 took 1.02s!
Migration 325 took 1.03s!
Migration 326 took 1.04s!
Migration 327 took 1.09s!
Migration 328 took 1.07s!
Migration 329 took 1.10s!
Migration 330 took 1.05s!
Migration 331 took 1.03s!
Migration 332 took 1.02s!
Migration 333 took 1.03s!
Migration 334 took 1.08s!
Migration 335 took 1.46s!
Migration 336 took 1.09s!
Migration 337 took 1.07s!
Migration 338 took 1.05s!
Migration 339 took 1.05s!
Migration 340 took 1.04s!
Migration 341 took 1.19s!
Migration 342 took 1.13s!
Migration 343 took 1.16s!
Migration 344 took 1.05s!
Migration 345 took 1.02s!
Migration 346 took 1.03s!
Migration 347 took 1.08s!
Migration 348 took 1.06s!
Migration 349 took 1.07s!
Migration 350 took 1.04s!
Migration 351 took 1.05s!
Migration 352 took 1.06s!
Migration 353 took 1.06s!
Migration 354 took 1.03s!
Migration 355 took 1.09s!
Migration 356 took 1.09s!
Migration 357 took 1.04s!
Migration 358 took 1.02s!
Migration 359 took 1.06s!
Migration 360 took 1.05s!
Migration 361 took 1.09s!
Migration 362 took 1.05s!
Migration 363 took 1.03s!
Migration 364 took 1.05s!
Migration 365 took 1.05s!
Migration 366 took 1.05s!
Migration 367 took 1.08s!
Migration 368 took 1.04s!
Migration 369 took 1.06s!
Migration 370 took 1.05s!
Migration 371 took 1.08s!
Migration 372 took 1.11s!
Migration 373 took 1.06s!
Migration 374 took 1.05s!
Migration 375 took 1.08s!
Migration 376 took 1.08s!
Migration 377 took 1.05s!
Migration 378 took 1.05s!
Migration 379 took 1.06s!
Migration 380 took 1.07s!
Migration 381 took 1.06s!
Migration 382 took 1.04s!
Migration 383 took 1.03s!
Migration 384 took 1.07s!
Migration 385 took 1.07s!
Migration 386 took 1.05s!
Migration 387 took 1.04s!
Migration 388 took 1.07s!
Migration 389 took 1.09s!
Migration 390 took 1.12s!
Migration 391 took 1.29s!
Migration 392 took 1.14s!
Migration 393 took 1.09s!
Migration 394 took 1.12s!
Migration 395 took 1.08s!
Migration 396 took 1.05s!
Migration 397 took 1.09s!
Migration 398 took 1.10s!
Migration 399 took 1.08s!
Migration 400 took 1.09s!
Migration 401 took 1.09s!
Migration 402 took 1.11s!
Migration 403 took 1.50s!
Migration 404 took 1.11s!
Migration 405 took 1.08s!
Migration 406 took 1.05s!
Migration 407 took 1.05s!
Migration 408 took 1.09s!
Migration 409 took 1.11s!
Migration 410 took 1.07s!
Migration 411 took 1.09s!
Migration 412 took 1.09s!
Migration 413 took 1.16s!
Migration 414 took 1.13s!
Migration 415 took 1.07s!
Migration 416 took 1.07s!
Migration 417 took 1.08s!
Migration 418 took 1.11s!
Migration 419 took 1.10s!
Migration 420 took 1.07s!
Migration 421 took 1.05s!
Migration 422 took 1.07s!
Migration 423 took 1.06s!
Migration 424 took 1.08s!
Migration 425 took 1.10s!
Migration 426 took 1.09s!
Migration 427 took 1.08s!
Migration 428 took 1.13s!
Migration 429 took 1.13s!
Migration 430 took 1.11s!
Migration 431 took 1.08s!
Migration 432 took 1.11s!
Migration 433 took 1.12s!
Migration 434 took 1.10s!
Migration 435 took 1.11s!
Migration 436 took 1.39s!
Migration 437 took 1.12s!
Migration 438 took 1.10s!
Migration 439 took 1.10s!
Migration 440 took 1.12s!
Migration 441 took 1.08s!
Migration 442 took 1.08s!
Migration 443 took 1.08s!
Migration 444 took 1.10s!
Migration 445 took 1.08s!
Migration 446 took 1.08s!
Migration 447 took 1.08s!
Migration 448 took 1.06s!
Migration 449 took 1.31s!
Migration 450 took 1.26s!
Migration 451 took 1.15s!
Migration 452 took 1.09s!
Migration 453 took 1.12s!
Migration 454 took 1.10s!
Migration 455 took 1.12s!
Migration 456 took 1.09s!
Migration 457 took 1.10s!
Migration 458 took 1.12s!
Migration 459 took 1.11s!
Migration 460 took 1.12s!
Migration 461 took 1.09s!
Migration 462 took 1.08s!
Migration 463 took 1.09s!
Migration 464 took 1.11s!
Migration 465 took 1.20s!
Migration 466 took 1.10s!
Migration 467 took 1.18s!
Migration 468 took 1.27s!
Migration 469 took 1.22s!
Migration 470 took 1.20s!
Migration 471 took 1.21s!
Migration 472 took 1.11s!
Migration 473 took 1.12s!
Migration 474 took 1.10s!
Migration 475 took 1.11s!
Migration 476 took 1.09s!
Migration 477 took 1.10s!
Migration 478 took 1.14s!
Migration 479 took 1.54s!
Migration 480 took 1.17s!
Migration 481 took 1.61s!
Migration 482 took 1.31s!
Migration 483 took 1.38s!
Migration 484 took 1.21s!
Migration 485 took 1.14s!
Migration 486 took 1.09s!
Migration 487 took 1.12s!
Migration 488 took 1.11s!
Migration 489 took 1.10s!
Migration 490 took 1.13s!
Migration 491 took 1.11s!
Migration 492 took 1.18s!
Migration 493 took 1.14s!
Migration 494 took 1.14s!
Migration 495 took 1.12s!
Migration 496 took 1.13s!
Migration 497 took 1.14s!
Migration 498 took 1.14s!
Migration 499 took 1.09s!
Migration 500 took 1.30s!
Migration 501 took 1.14s!
Migration 502 took 1.14s!
Migration 503 took 1.28s!
Migration 504 took 1.15s!
Migration 505 took 1.14s!
Migration 506 took 1.13s!
Migration 507 took 1.14s!
Migration 508 took 1.54s!
Migration 509 took 1.19s!
Migration 510 took 1.23s!
Migration 511 took 1.18s!
Migration 512 took 1.11s!
Migration 513 took 1.12s!
Migration 514 took 1.11s!
Migration 515 took 1.15s!
Migration 516 took 1.15s!
Migration 517 took 1.17s!
Migration 518 took 1.31s!
Migration 519 took 1.14s!
Migration 520 took 1.13s!
Migration 521 took 1.18s!
Migration 522 took 1.22s!
Migration 523 took 1.18s!
Migration 524 took 1.18s!
Migration 525 took 1.17s!
Migration 526 took 1.10s!
Migration 527 took 1.15s!
Migration 528 took 1.11s!
Migration 529 took 1.48s!
Migration 530 took 1.14s!
Migration 531 took 1.11s!
Migration 532 took 1.16s!
Migration 533 took 1.16s!
Migration 534 took 1.11s!
Migration 535 took 1.12s!
Migration 536 took 1.11s!
Migration 537 took 1.14s!
Migration 538 took 1.12s!
Migration 539 took 1.13s!
Migration 540 took 1.13s!
Migration 541 took 1.15s!
Migration 542 took 1.13s!
Migration 543 took 1.14s!
Migration 544 took 1.17s!
Migration 545 took 1.14s!
Migration 546 took 1.16s!
Migration 547 took 1.11s!
Migration 548 took 1.13s!
Migration 549 took 1.12s!
Migration 550 took 1.15s!
Migration 551 took 1.16s!
Migration 552 took 1.13s!
Migration 553 took 1.15s!
Migration 554 took 1.15s!
Migration 555 took 1.14s!
Migration 556 took 1.16s!
Migration 557 took 1.17s!
Migration 558 took 1.15s!
Migration 559 took 1.13s!
Migration 560 took 1.19s!
Migration 561 took 1.23s!
Migration 562 took 1.21s!
Migration 563 took 1.24s!
Migration 564 took 1.18s!
Migration 565 took 1.15s!
Migration 566 took 1.15s!
Migration 567 took 1.19s!
Migration 568 took 1.14s!
Migration 569 took 1.13s!
Migration 570 took 1.15s!
Migration 571 took 1.11s!
Migration 572 took 1.12s!
Migration 573 took 1.16s!
Migration 574 took 1.14s!
Migration 575 took 1.18s!
Migration 576 took 1.15s!
Migration 577 took 1.15s!
Migration 578 took 1.15s!
Migration 579 took 1.18s!
Migration 580 took 2.06s!
Migration 581 took 1.25s!
Migration 582 took 1.29s!
Migration 583 took 1.23s!
Migration 584 took 1.14s!
Migration 585 took 1.12s!
Migration 586 took 1.17s!
Migration 587 took 1.15s!
Migration 588 took 1.17s!
Migration 589 took 1.13s!
Migration 590 took 1.21s!
Migration 591 took 1.23s!
Migration 592 took 1.21s!
Migration 593 took 1.21s!
Migration 594 took 1.21s!
Migration 595 took 1.17s!
Migration 596 took 1.16s!
Migration 597 took 1.14s!
Migration 598 took 1.13s!
Migration 599 took 1.23s!
Migration 600 took 1.21s!
Migration 601 took 1.27s!
Migration 602 took 1.23s!
Migration 603 took 1.36s!
Migration 604 took 1.19s!
Migration 605 took 1.13s!
Migration 606 took 1.20s!
Migration 607 took 1.18s!
Migration 608 took 1.31s!
Migration 609 took 1.27s!
Migration 610 took 1.21s!
Migration 611 took 1.22s!
Migration 612 took 1.21s!
Migration 613 took 1.19s!
Migration 614 took 1.17s!
Migration 615 took 1.18s!
Migration 616 took 1.13s!
Migration 617 took 1.18s!
Migration 618 took 1.17s!
Migration 619 took 1.17s!
Migration 620 took 1.19s!
Migration 621 took 1.14s!
Migration 622 took 1.19s!
Migration 623 took 1.18s!
Migration 624 took 1.22s!
Migration 625 took 1.19s!
Migration 626 took 1.18s!
Migration 627 took 1.20s!
Migration 628 took 1.15s!
Migration 629 took 1.24s!
Migration 630 took 1.19s!
Migration 631 took 1.27s!
Migration 632 took 1.19s!
Migration 633 took 1.18s!
Migration 634 took 1.17s!
Migration 635 took 1.20s!
Migration 636 took 1.21s!
Migration 637 took 1.19s!
Migration 638 took 1.18s!
Migration 639 took 1.19s!
Migration 640 took 1.16s!
Migration 641 took 1.17s!
Migration 642 took 1.22s!
Migration 643 took 1.19s!
Migration 644 took 1.19s!
Migration 645 took 1.15s!
Migration 646 took 1.18s!
Migration 647 took 1.17s!
Migration 648 took 1.17s!
Migration 649 took 1.18s!
Migration 650 took 1.19s!
Migration 651 took 1.19s!
Migration 652 took 1.17s!
Migration 653 took 1.19s!
Migration 654 took 1.16s!
Migration 655 took 1.21s!
Migration 656 took 1.21s!
Migration 657 took 1.21s!
Migration 658 took 1.16s!
Migration 659 took 1.16s!
Migration 660 took 1.18s!
Migration 661 took 1.18s!
Migration 662 took 1.20s!
Migration 663 took 1.22s!
Migration 664 took 1.19s!
Migration 665 took 1.20s!
Migration 666 took 1.19s!
Migration 667 took 1.20s!
Migration 668 took 1.18s!
Migration 669 took 1.24s!
Migration 670 took 1.19s!
Migration 671 took 1.20s!
Migration 672 took 1.20s!
Migration 673 took 1.18s!
Migration 674 took 1.21s!
Migration 675 took 1.28s!
Migration 676 took 1.21s!
Migration 677 took 1.18s!
Migration 678 took 1.32s!
Migration 679 took 1.22s!
Migration 680 took 1.20s!
Migration 681 took 1.17s!
Migration 682 took 1.26s!
Migration 683 took 1.31s!
Migration 684 took 1.28s!
Migration 685 took 1.20s!
Migration 686 took 1.21s!
Migration 687 took 2.07s!
Migration 688 took 1.46s!
Migration 689 took 1.27s!
Migration 690 took 1.22s!
Migration 691 took 1.22s!
Migration 692 took 1.40s!
Migration 693 took 1.30s!
Migration 694 took 1.30s!
Migration 695 took 1.23s!
Migration 696 took 1.18s!
Migration 697 took 1.24s!
Migration 698 took 1.24s!
Migration 699 took 1.27s!
Migration 700 took 1.25s!
Migration 701 took 1.31s!
Migration 702 took 1.27s!
Migration 703 took 1.22s!
Migration 704 took 1.29s!
Migration 705 took 1.31s!
Migration 706 took 1.32s!
Migration 707 took 1.24s!
Migration 708 took 1.20s!
Migration 709 took 1.23s!
Migration 710 took 1.23s!
Migration 711 took 1.24s!
Migration 712 took 1.26s!
Migration 713 took 1.24s!
Migration 714 took 1.23s!
Migration 715 took 1.25s!
Migration 716 took 1.28s!
Migration 717 took 1.21s!
Migration 718 took 1.21s!
Migration 719 took 1.23s!
Migration 720 took 1.41s!
Migration 721 took 1.35s!
Migration 722 took 1.24s!
Migration 723 took 1.27s!
Migration 724 took 1.25s!
Migration 725 took 1.24s!
Migration 726 took 1.26s!
Migration 727 took 1.34s!
Migration 728 took 1.25s!
Migration 729 took 1.23s!
Migration 730 took 1.22s!
Migration 731 took 1.24s!
Migration 732 took 1.25s!
Migration 733 took 1.29s!
Migration 734 took 1.23s!
Migration 735 took 1.28s!
Migration 736 took 1.26s!
Migration 737 took 1.22s!
Migration 738 took 1.29s!
Migration 739 took 1.29s!
Migration 740 took 1.26s!
Migration 741 took 1.32s!
Migration 742 took 1.51s!
Migration 743 took 1.25s!
Migration 744 took 1.26s!
Migration 745 took 1.33s!
Migration 746 took 1.28s!
Migration 747 took 1.26s!
Migration 748 took 1.22s!
Migration 749 took 1.26s!
Migration 750 took 1.22s!
Migration 751 took 1.50s!
Migration 752 took 1.30s!
Migration 753 took 1.28s!
Migration 754 took 1.25s!
Migration 755 took 1.25s!
Migration 756 took 1.28s!
Migration 757 took 1.32s!
Migration 758 took 1.43s!
Migration 759 took 1.29s!
Migration 760 took 1.34s!
Migration 761 took 1.34s!
Migration 762 took 1.27s!
Migration 763 took 1.26s!
Migration 764 took 1.22s!
Migration 765 took 1.22s!
Migration 766 took 1.24s!
Migration 767 took 1.27s!
Migration 768 took 1.26s!
Migration 769 took 1.24s!
Migration 770 took 1.23s!
Migration 771 took 1.23s!
Migration 772 took 1.24s!
Migration 773 took 1.20s!
Migration 774 took 1.46s!
Migration 775 took 1.29s!
Migration 776 took 1.28s!
Migration 777 took 1.25s!
Migration 778 took 1.26s!
Migration 779 took 1.88s!
Migration 780 took 1.58s!
Migration 781 took 1.39s!
Migration 782 took 1.31s!
Migration 783 took 1.27s!
Migration 784 took 1.27s!
Migration 785 took 1.25s!
Migration 786 took 1.24s!
Migration 787 took 1.27s!
Migration 788 took 1.28s!
Migration 789 took 1.32s!
Migration 790 took 1.38s!
Migration 791 took 1.57s!
Migration 792 took 1.49s!
Migration 793 took 1.41s!
Migration 794 took 1.32s!
Migration 795 took 1.30s!
Migration 796 took 1.30s!
Migration 797 took 1.34s!
Migration 798 took 1.32s!
Migration 799 took 1.33s!
Migration 800 took 1.48s!
Migration 801 took 1.75s!
Migration 802 took 2.13s!
Migration 803 took 2.22s!
Migration 804 took 2.28s!
Migration 805 took 2.12s!
Migration 806 took 2.10s!
Migration 807 took 2.12s!
Migration 808 took 1.80s!
Migration 809 took 1.51s!
Migration 810 took 1.31s!
Migration 811 took 1.33s!
Migration 812 took 1.33s!
Migration 813 took 2.00s!
Migration 814 took 2.93s!
Migration 815 took 2.98s!
Migration 816 took 3.10s!
Migration 817 took 3.46s!
Migration 818 took 3.55s!
Migration 819 took 3.89s!
Migration 820 took 2.10s!
Migration 821 took 1.43s!
Migration 822 took 1.36s!
Migration 823 took 1.68s!
Migration 824 took 1.98s!
Migration 825 took 1.46s!
Migration 826 took 1.57s!
Migration 827 took 1.64s!
Migration 828 took 1.41s!
Migration 829 took 1.27s!
Migration 830 took 1.27s!
Migration 831 took 1.30s!
Migration 832 took 1.26s!
Migration 833 took 1.27s!
Migration 834 took 1.26s!
Migration 835 took 1.26s!
Migration 836 took 1.30s!
Migration 837 took 1.28s!
Migration 838 took 1.28s!
Migration 839 took 1.29s!
Migration 840 took 1.28s!
Migration 841 took 1.40s!
Migration 842 took 1.41s!
Migration 843 took 1.30s!
Migration 844 took 1.32s!
Migration 845 took 1.28s!
Migration 846 took 1.29s!
Migration 847 took 1.29s!
Migration 848 took 1.30s!
Migration 849 took 1.26s!
Migration 850 took 1.28s!
Migration 851 took 1.30s!
Migration 852 took 1.29s!
Migration 853 took 1.30s!
Migration 854 took 1.24s!
Migration 855 took 1.26s!
Migration 856 took 1.30s!
Migration 857 took 1.26s!
Migration 858 took 1.33s!
Migration 859 took 1.32s!
Migration 860 took 1.29s!
Migration 861 took 1.30s!
Migration 862 took 1.29s!
Migration 863 took 1.27s!
Migration 864 took 1.31s!
Migration 865 took 1.27s!
Migration 866 took 1.27s!
Migration 867 took 1.27s!
Migration 868 took 1.32s!
Migration 869 took 1.31s!
Migration 870 took 1.30s!
Migration 871 took 1.29s!
Migration 872 took 1.30s!
Migration 873 took 1.31s!
Migration 874 took 1.29s!
Migration 875 took 1.32s!
Migration 876 took 1.29s!
Migration 877 took 1.33s!
Migration 878 took 1.28s!
Migration 879 took 1.29s!
Migration 880 took 1.33s!
Migration 881 took 1.28s!
Migration 882 took 1.30s!
Migration 883 took 1.30s!
Migration 884 took 1.29s!
Migration 885 took 1.32s!
Migration 886 took 1.35s!
Migration 887 took 1.35s!
Migration 888 took 1.28s!
Migration 889 took 1.28s!
Migration 890 took 1.33s!
Migration 891 took 1.35s!
Migration 892 took 1.34s!
Migration 893 took 1.66s!
Migration 894 took 1.32s!
Migration 895 took 1.42s!
Migration 896 took 1.46s!
Migration 897 took 1.39s!
Migration 898 took 1.83s!
Migration 899 took 2.47s!
Migration 900 took 1.41s!
Migration 901 took 1.41s!
Migration 902 took 1.38s!
Migration 903 took 1.48s!
Migration 904 took 1.64s!
Migration 905 took 1.69s!
Migration 906 took 1.76s!
Migration 907 took 2.20s!
Migration 908 took 2.14s!
Migration 909 took 2.13s!
Migration 910 took 2.19s!
Migration 911 took 2.17s!
Migration 912 took 2.20s!
Migration 913 took 2.17s!
Migration 914 took 2.15s!
Migration 915 took 2.19s!
Migration 916 took 2.18s!
Migration 917 took 2.01s!
Migration 918 took 1.59s!
Migration 919 took 1.44s!
Migration 920 took 1.40s!
Migration 921 took 1.43s!
Migration 922 took 1.43s!
Migration 923 took 1.52s!
Migration 924 took 2.89s!
Migration 925 took 3.82s!
Migration 926 took 3.12s!
Migration 927 took 3.82s!
Migration 928 took 3.78s!
Migration 929 took 1.48s!
Migration 930 took 1.44s!
Migration 931 took 1.44s!
Migration 932 took 1.42s!
Migration 933 took 1.38s!
Migration 934 took 1.36s!
Migration 935 took 1.37s!
Migration 936 took 1.40s!
Migration 937 took 1.38s!
Migration 938 took 1.53s!
Migration 939 took 1.63s!
Migration 940 took 1.77s!
Migration 941 took 1.88s!
Migration 942 took 2.05s!
Migration 943 took 2.14s!
Migration 944 took 2.54s!
Migration 945 took 2.30s!
Migration 946 took 2.38s!
Migration 947 took 2.44s!
Migration 948 took 2.56s!
Migration 949 took 2.19s!
Migration 950 took 2.18s!
Migration 951 took 2.21s!
Migration 952 took 1.95s!
Migration 953 took 1.45s!
Migration 954 took 1.89s!
Migration 955 took 1.45s!
Migration 956 took 1.47s!
Migration 957 took 2.48s!
Migration 958 took 3.48s!
Migration 959 took 4.19s!
Migration 960 took 3.40s!
Migration 961 took 4.35s!
Migration 962 took 3.25s!
Migration 963 took 3.91s!
Migration 964 took 3.97s!
Migration 965 took 3.77s!
Migration 966 took 2.53s!
Migration 967 took 2.44s!
Migration 968 took 2.73s!
Migration 969 took 2.26s!
Migration 970 took 1.82s!
Migration 971 took 1.56s!
Migration 972 took 2.24s!
Migration 973 took 2.54s!
Migration 974 took 1.67s!
Migration 975 took 2.96s!
Migration 976 took 2.28s!
Migration 977 took 1.59s!
Migration 978 took 1.43s!
Migration 979 took 1.38s!
Migration 980 took 1.44s!
